Square_ID,target_2019
4e3c38b7-14ce-11ea-bce5-f49634744a41,0.0
4e3c38b8-14ce-11ea-bce5-f49634744a41,0.0
4e3c38b9-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ba-14ce-11ea-bce5-f49634744a41,0.0
4e3c38bb-14ce-11ea-bce5-f49634744a41,0.0
4e3c38bc-14ce-11ea-bce5-f49634744a41,0.0
4e3c38bd-14ce-11ea-bce5-f49634744a41,0.0
4e3c38be-14ce-11ea-bce5-f49634744a41,0.0
4e3c38bf-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c0-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c1-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c2-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c3-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c4-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c5-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c6-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c7-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c8-14ce-11ea-bce5-f49634744a41,0.0
4e3c38c9-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ca-14ce-11ea-bce5-f49634744a41,0.0
4e3c38cb-14ce-11ea-bce5-f49634744a41,0.0
4e3c38cc-14ce-11ea-bce5-f49634744a41,0.0
4e3c38cd-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ce-14ce-11ea-bce5-f49634744a41,0.0
4e3c38cf-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d0-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d1-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d2-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d3-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d4-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d5-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d6-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d7-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d8-14ce-11ea-bce5-f49634744a41,0.0
4e3c38d9-14ce-11ea-bce5-f49634744a41,0.0
4e3c38da-14ce-11ea-bce5-f49634744a41,0.0
4e3c38db-14ce-11ea-bce5-f49634744a41,0.0
4e3c38dc-14ce-11ea-bce5-f49634744a41,0.0
4e3c38dd-14ce-11ea-bce5-f49634744a41,0.0
4e3c38de-14ce-11ea-bce5-f49634744a41,0.0
4e3c38df-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e0-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e1-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e2-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e3-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e4-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e5-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e6-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e7-14ce-11ea-bce5-f49634744a41,0.0017938168772881832
4e3c38e8-14ce-11ea-bce5-f49634744a41,0.0
4e3c38e9-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ea-14ce-11ea-bce5-f49634744a41,0.0
4e3c38eb-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ec-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ed-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ee-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ef-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f0-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f1-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f2-14ce-11ea-bce5-f49634744a41,0.0023744604937384547
4e3c38f3-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f4-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f5-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f6-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f7-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f8-14ce-11ea-bce5-f49634744a41,0.0
4e3c38f9-14ce-11ea-bce5-f49634744a41,0.0034002825051052607
4e3c38fa-14ce-11ea-bce5-f49634744a41,0.00645603360284213
4e3c38fb-14ce-11ea-bce5-f49634744a41,0.0
4e3c38fc-14ce-11ea-bce5-f49634744a41,0.0
4e3c38fd-14ce-11ea-bce5-f49634744a41,0.0
4e3c38fe-14ce-11ea-bce5-f49634744a41,0.0
4e3c38ff-14ce-11ea-bce5-f49634744a41,0.0
4e3c3900-14ce-11ea-bce5-f49634744a41,0.0
4e3c3901-14ce-11ea-bce5-f49634744a41,0.0
4e3c3902-14ce-11ea-bce5-f49634744a41,0.0
4e3c3903-14ce-11ea-bce5-f49634744a41,0.0
4e3c3904-14ce-11ea-bce5-f49634744a41,0.0
4e3c3905-14ce-11ea-bce5-f49634744a41,0.0
4e3c3906-14ce-11ea-bce5-f49634744a41,0.0
4e3c3907-14ce-11ea-bce5-f49634744a41,0.00692663011319173
4e3c3908-14ce-11ea-bce5-f49634744a41,0.0
4e3c3909-14ce-11ea-bce5-f49634744a41,0.0
4e3c390a-14ce-11ea-bce5-f49634744a41,0.0
4e3c390b-14ce-11ea-bce5-f49634744a41,0.0
4e3c390c-14ce-11ea-bce5-f49634744a41,0.0
4e3c390d-14ce-11ea-bce5-f49634744a41,0.0
4e3c390e-14ce-11ea-bce5-f49634744a41,0.002195634560053651
4e3c390f-14ce-11ea-bce5-f49634744a41,0.0076010076614845615
4e3c3910-14ce-11ea-bce5-f49634744a41,0.0
4e3c3911-14ce-11ea-bce5-f49634744a41,0.0
4e3c3912-14ce-11ea-bce5-f49634744a41,0.0
4e3c3913-14ce-11ea-bce5-f49634744a41,0.0
4e3c3914-14ce-11ea-bce5-f49634744a41,0.0
4e3c3915-14ce-11ea-bce5-f49634744a41,0.0
4e3c3916-14ce-11ea-bce5-f49634744a41,0.0
4e3c3917-14ce-11ea-bce5-f49634744a41,0.0
4e3c3918-14ce-11ea-bce5-f49634744a41,0.0
4e3c3919-14ce-11ea-bce5-f49634744a41,0.0
4e3c391a-14ce-11ea-bce5-f49634744a41,0.0
4e3c391b-14ce-11ea-bce5-f49634744a41,0.0
4e3c391c-14ce-11ea-bce5-f49634744a41,0.0024878682025229887
4e3c391d-14ce-11ea-bce5-f49634744a41,0.009186587422452146
4e3c391e-14ce-11ea-bce5-f49634744a41,0.0
4e3c391f-14ce-11ea-bce5-f49634744a41,0.009188460648789233
4e3c3920-14ce-11ea-bce5-f49634744a41,0.0022607665359866205
4e3c3921-14ce-11ea-bce5-f49634744a41,0.007875764036055853
4e3c3922-14ce-11ea-bce5-f49634744a41,0.010810724913418897
4e3c3923-14ce-11ea-bce5-f49634744a41,0.008982361193195489
4e3c3924-14ce-11ea-bce5-f49634744a41,0.008237533754918404
4e3c3925-14ce-11ea-bce5-f49634744a41,0.004025717439503078
4e3c3926-14ce-11ea-bce5-f49634744a41,0.0
4e3c3927-14ce-11ea-bce5-f49634744a41,0.0
4e3c3928-14ce-11ea-bce5-f49634744a41,0.0
4e3c3929-14ce-11ea-bce5-f49634744a41,0.0
4e3c392a-14ce-11ea-bce5-f49634744a41,0.0
4e3c392b-14ce-11ea-bce5-f49634744a41,0.0
4e3c392c-14ce-11ea-bce5-f49634744a41,0.0
4e3c392d-14ce-11ea-bce5-f49634744a41,0.0
4e3c392e-14ce-11ea-bce5-f49634744a41,0.0
4e3c392f-14ce-11ea-bce5-f49634744a41,0.0
4e3c3930-14ce-11ea-bce5-f49634744a41,0.0
4e3c3931-14ce-11ea-bce5-f49634744a41,0.0
4e3c3932-14ce-11ea-bce5-f49634744a41,0.008272389859776956
4e3c3933-14ce-11ea-bce5-f49634744a41,0.010427136769467292
4e3c3934-14ce-11ea-bce5-f49634744a41,0.01487889071305245
4e3c3935-14ce-11ea-bce5-f49634744a41,0.012484071729009803
4e3c3936-14ce-11ea-bce5-f49634744a41,0.01880599279599359
4e3c3937-14ce-11ea-bce5-f49634744a41,0.009390988491651486
4e3c3938-14ce-11ea-bce5-f49634744a41,0.014925047525178668
4e3c3939-14ce-11ea-bce5-f49634744a41,0.014928034253333465
4e3c393a-14ce-11ea-bce5-f49634744a41,0.0163494075624259
4e3c393b-14ce-11ea-bce5-f49634744a41,0.002464222113172161
4e3c393c-14ce-11ea-bce5-f49634744a41,0.006673888186732237
4e3c393d-14ce-11ea-bce5-f49634744a41,0.0
4e3c393e-14ce-11ea-bce5-f49634744a41,0.0
4e3c393f-14ce-11ea-bce5-f49634744a41,0.0
4e3c3940-14ce-11ea-bce5-f49634744a41,0.0
4e3c3941-14ce-11ea-bce5-f49634744a41,0.0
4e3c3942-14ce-11ea-bce5-f49634744a41,0.0
4e3c3943-14ce-11ea-bce5-f49634744a41,0.0
4e3c3944-14ce-11ea-bce5-f49634744a41,0.0
4e3c3945-14ce-11ea-bce5-f49634744a41,0.0
4e3c3946-14ce-11ea-bce5-f49634744a41,0.0
4e3c3947-14ce-11ea-bce5-f49634744a41,0.0
4e3c3948-14ce-11ea-bce5-f49634744a41,0.0003570622717799232
4e3c3949-14ce-11ea-bce5-f49634744a41,0.001449246951276864
4e3c394a-14ce-11ea-bce5-f49634744a41,0.0005368878835086549
4e3c394b-14ce-11ea-bce5-f49634744a41,0.0030460190025189543
4e3c394c-14ce-11ea-bce5-f49634744a41,0.012325897759805186
4e3c394d-14ce-11ea-bce5-f49634744a41,0.010893795262983903
4e3c394e-14ce-11ea-bce5-f49634744a41,0.015009820432201414
4e3c394f-14ce-11ea-bce5-f49634744a41,0.025007056647968713
4e3c3950-14ce-11ea-bce5-f49634744a41,0.013729630740744514
4e3c3951-14ce-11ea-bce5-f49634744a41,0.01924757413691728
4e3c3952-14ce-11ea-bce5-f49634744a41,0.022343629341287967
4e3c3953-14ce-11ea-bce5-f49634744a41,0.01547388202837393
4e3c3954-14ce-11ea-bce5-f49634744a41,0.011979152786188128
4e3c3955-14ce-11ea-bce5-f49634744a41,0.0006934556143958145
4e3c3956-14ce-11ea-bce5-f49634744a41,0.0
4e3c3957-14ce-11ea-bce5-f49634744a41,0.0
4e3c3958-14ce-11ea-bce5-f49634744a41,0.0
4e3c3959-14ce-11ea-bce5-f49634744a41,0.0
4e3c395a-14ce-11ea-bce5-f49634744a41,0.0
4e3c395b-14ce-11ea-bce5-f49634744a41,0.0
4e3c395c-14ce-11ea-bce5-f49634744a41,0.0
4e3c395d-14ce-11ea-bce5-f49634744a41,0.0
4e3c395e-14ce-11ea-bce5-f49634744a41,0.0
4e3c395f-14ce-11ea-bce5-f49634744a41,0.0
4e3c3960-14ce-11ea-bce5-f49634744a41,0.0
4e3c3961-14ce-11ea-bce5-f49634744a41,0.004095627727137202
4e3c3962-14ce-11ea-bce5-f49634744a41,0.003788041740370826
4e3c3963-14ce-11ea-bce5-f49634744a41,0.012294142619898883
4e3c3964-14ce-11ea-bce5-f49634744a41,0.012710655950247056
4e3c3965-14ce-11ea-bce5-f49634744a41,0.013893615719857248
4e3c3966-14ce-11ea-bce5-f49634744a41,0.018344070406088438
4e3c3967-14ce-11ea-bce5-f49634744a41,0.0037055026767119498
4e3c3968-14ce-11ea-bce5-f49634744a41,0.012405507844001532
4e3c3969-14ce-11ea-bce5-f49634744a41,0.021875728505338102
4e3c396a-14ce-11ea-bce5-f49634744a41,0.02092288282903311
4e3c396b-14ce-11ea-bce5-f49634744a41,0.021103615802930374
4e3c396c-14ce-11ea-bce5-f49634744a41,0.012790932423084454
4e3c396d-14ce-11ea-bce5-f49634744a41,0.0204960091062349
4e3c396e-14ce-11ea-bce5-f49634744a41,0.012583710773478037
4e3c396f-14ce-11ea-bce5-f49634744a41,0.005403014354770995
4e3c3970-14ce-11ea-bce5-f49634744a41,0.0
4e3c3971-14ce-11ea-bce5-f49634744a41,0.0
4e3c3972-14ce-11ea-bce5-f49634744a41,0.0
4e3c3973-14ce-11ea-bce5-f49634744a41,0.0
4e3c3974-14ce-11ea-bce5-f49634744a41,0.0
4e3c3975-14ce-11ea-bce5-f49634744a41,0.0
4e3c3976-14ce-11ea-bce5-f49634744a41,0.0
4e3c3977-14ce-11ea-bce5-f49634744a41,0.0
4e3c3978-14ce-11ea-bce5-f49634744a41,0.0
4e3c3979-14ce-11ea-bce5-f49634744a41,0.0
4e3c397a-14ce-11ea-bce5-f49634744a41,0.0
4e3c397b-14ce-11ea-bce5-f49634744a41,0.0
4e3c397c-14ce-11ea-bce5-f49634744a41,0.005937747901904947
4e3c397d-14ce-11ea-bce5-f49634744a41,0.0074772897726814724
4e3c397e-14ce-11ea-bce5-f49634744a41,0.015805269936598053
4e3c397f-14ce-11ea-bce5-f49634744a41,0.013963220731612193
4e3c3980-14ce-11ea-bce5-f49634744a41,0.014736148008942622
4e3c3981-14ce-11ea-bce5-f49634744a41,0.020209965612911017
4e3c3982-14ce-11ea-bce5-f49634744a41,0.023343157776026045
4e3c3983-14ce-11ea-bce5-f49634744a41,0.02256851637354973
4e3c3984-14ce-11ea-bce5-f49634744a41,0.025034729292790145
4e3c3985-14ce-11ea-bce5-f49634744a41,0.0238616669759239
4e3c3986-14ce-11ea-bce5-f49634744a41,0.021255949080516354
4e3c3987-14ce-11ea-bce5-f49634744a41,0.021891621791133707
4e3c3988-14ce-11ea-bce5-f49634744a41,0.01545284836509888
4e3c3989-14ce-11ea-bce5-f49634744a41,0.019451773428433787
4e3c398a-14ce-11ea-bce5-f49634744a41,0.009007382222539044
4e3c398b-14ce-11ea-bce5-f49634744a41,0.0
4e3c398c-14ce-11ea-bce5-f49634744a41,0.0
4e3c398d-14ce-11ea-bce5-f49634744a41,0.0
4e3c398e-14ce-11ea-bce5-f49634744a41,0.0
4e3c398f-14ce-11ea-bce5-f49634744a41,0.0
4e3c3990-14ce-11ea-bce5-f49634744a41,0.0
4e3c3991-14ce-11ea-bce5-f49634744a41,0.0
4e3c3992-14ce-11ea-bce5-f49634744a41,0.0
4e3c3993-14ce-11ea-bce5-f49634744a41,0.0
4e3c3994-14ce-11ea-bce5-f49634744a41,0.0
4e3c3995-14ce-11ea-bce5-f49634744a41,0.0
4e3c3996-14ce-11ea-bce5-f49634744a41,0.0
4e3c3997-14ce-11ea-bce5-f49634744a41,0.0
4e3c3998-14ce-11ea-bce5-f49634744a41,0.0
4e3c3999-14ce-11ea-bce5-f49634744a41,0.0
4e3c399a-14ce-11ea-bce5-f49634744a41,0.0
4e3c399b-14ce-11ea-bce5-f49634744a41,0.01738506580791787
4e3c399c-14ce-11ea-bce5-f49634744a41,0.020288076562152445
4e3c399d-14ce-11ea-bce5-f49634744a41,0.021059866706222015
4e3c399e-14ce-11ea-bce5-f49634744a41,0.019851573505935048
4e3c399f-14ce-11ea-bce5-f49634744a41,0.022182810360655232
4e3c39a0-14ce-11ea-bce5-f49634744a41,0.02296816883320537
4e3c39a1-14ce-11ea-bce5-f49634744a41,0.018351751532877762
4e3c39a2-14ce-11ea-bce5-f49634744a41,0.02457017963445598
4e3c39a3-14ce-11ea-bce5-f49634744a41,0.029725743044747524
4e3c39a4-14ce-11ea-bce5-f49634744a41,0.025722281383311674
4e3c39a5-14ce-11ea-bce5-f49634744a41,0.025387769849616396
4e3c39a6-14ce-11ea-bce5-f49634744a41,0.02276493687231139
4e3c39a7-14ce-11ea-bce5-f49634744a41,0.024091645722075693
4e3c39a8-14ce-11ea-bce5-f49634744a41,0.01794726105995508
4e3c39a9-14ce-11ea-bce5-f49634744a41,0.019088691411731466
4e3c39aa-14ce-11ea-bce5-f49634744a41,0.005534424599132649
4e3c39ab-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ac-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ad-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ae-14ce-11ea-bce5-f49634744a41,0.0
4e3c39af-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b0-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b1-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b2-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b3-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b4-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b5-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b6-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b7-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b8-14ce-11ea-bce5-f49634744a41,0.0
4e3c39b9-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ba-14ce-11ea-bce5-f49634744a41,0.0
4e3c39bb-14ce-11ea-bce5-f49634744a41,0.0
4e3c39bc-14ce-11ea-bce5-f49634744a41,0.01881868943245927
4e3c39bd-14ce-11ea-bce5-f49634744a41,0.02039027866036417
4e3c39be-14ce-11ea-bce5-f49634744a41,0.024128258145779215
4e3c39bf-14ce-11ea-bce5-f49634744a41,0.024751946536224166
4e3c39c0-14ce-11ea-bce5-f49634744a41,0.019780702314896585
4e3c39c1-14ce-11ea-bce5-f49634744a41,0.02466925483334844
4e3c39c2-14ce-11ea-bce5-f49634744a41,0.02621799021934767
4e3c39c3-14ce-11ea-bce5-f49634744a41,0.028853999004245227
4e3c39c4-14ce-11ea-bce5-f49634744a41,0.03974142142279121
4e3c39c5-14ce-11ea-bce5-f49634744a41,0.014973209749193583
4e3c39c6-14ce-11ea-bce5-f49634744a41,0.029763177408931932
4e3c39c7-14ce-11ea-bce5-f49634744a41,0.027708959095778002
4e3c39c8-14ce-11ea-bce5-f49634744a41,0.024842888054866744
4e3c39c9-14ce-11ea-bce5-f49634744a41,0.029594868189676042
4e3c39ca-14ce-11ea-bce5-f49634744a41,0.017784340985397377
4e3c39cb-14ce-11ea-bce5-f49634744a41,0.010875577601802765
4e3c39cc-14ce-11ea-bce5-f49634744a41,0.0
4e3c39cd-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ce-14ce-11ea-bce5-f49634744a41,0.0
4e3c39cf-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d0-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d1-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d2-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d3-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d4-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d5-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d6-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d7-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d8-14ce-11ea-bce5-f49634744a41,0.0
4e3c39d9-14ce-11ea-bce5-f49634744a41,0.0
4e3c39da-14ce-11ea-bce5-f49634744a41,0.0
4e3c39db-14ce-11ea-bce5-f49634744a41,0.0
4e3c39dc-14ce-11ea-bce5-f49634744a41,0.0
4e3c39dd-14ce-11ea-bce5-f49634744a41,0.0
4e3c39de-14ce-11ea-bce5-f49634744a41,0.0
4e3c39df-14ce-11ea-bce5-f49634744a41,0.029408094445255176
4e3c39e0-14ce-11ea-bce5-f49634744a41,0.030112547378520774
4e3c39e1-14ce-11ea-bce5-f49634744a41,0.029614709219484933
4e3c39e2-14ce-11ea-bce5-f49634744a41,0.028563678958013455
4e3c39e3-14ce-11ea-bce5-f49634744a41,0.027415458417914443
4e3c39e4-14ce-11ea-bce5-f49634744a41,0.026163408434802235
4e3c39e5-14ce-11ea-bce5-f49634744a41,0.0257055096663225
4e3c39e6-14ce-11ea-bce5-f49634744a41,0.024836819625128445
4e3c39e7-14ce-11ea-bce5-f49634744a41,0.02094497402440331
4e3c39e8-14ce-11ea-bce5-f49634744a41,0.021744842446393763
4e3c39e9-14ce-11ea-bce5-f49634744a41,0.027420286261998016
4e3c39ea-14ce-11ea-bce5-f49634744a41,0.025416736282415663
4e3c39eb-14ce-11ea-bce5-f49634744a41,0.02350227521300282
4e3c39ec-14ce-11ea-bce5-f49634744a41,0.029505428159667398
4e3c39ed-14ce-11ea-bce5-f49634744a41,0.03320966964334475
4e3c39ee-14ce-11ea-bce5-f49634744a41,0.036056509065809705
4e3c39ef-14ce-11ea-bce5-f49634744a41,0.03555840319621212
4e3c39f0-14ce-11ea-bce5-f49634744a41,0.03350952937318956
4e3c39f1-14ce-11ea-bce5-f49634744a41,0.03057160174292349
4e3c39f2-14ce-11ea-bce5-f49634744a41,0.02943217277985659
4e3c39f3-14ce-11ea-bce5-f49634744a41,0.02504988986318661
4e3c39f4-14ce-11ea-bce5-f49634744a41,0.022395336757437552
4e3c39f5-14ce-11ea-bce5-f49634744a41,0.00716602497764416
4e3c39f6-14ce-11ea-bce5-f49634744a41,0.0
4e3c39f7-14ce-11ea-bce5-f49634744a41,0.0
4e3c39f8-14ce-11ea-bce5-f49634744a41,0.0
4e3c39f9-14ce-11ea-bce5-f49634744a41,0.0
4e3c39fa-14ce-11ea-bce5-f49634744a41,0.0
4e3c39fb-14ce-11ea-bce5-f49634744a41,0.0
4e3c39fc-14ce-11ea-bce5-f49634744a41,0.0
4e3c39fd-14ce-11ea-bce5-f49634744a41,0.0
4e3c39fe-14ce-11ea-bce5-f49634744a41,0.0
4e3c39ff-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a00-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a01-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a02-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a03-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a04-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a05-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a06-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a07-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a08-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a09-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a0a-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a0b-14ce-11ea-bce5-f49634744a41,0.030536449411528624
4e3c3a0c-14ce-11ea-bce5-f49634744a41,0.03188063625361846
4e3c3a0d-14ce-11ea-bce5-f49634744a41,0.0322699841962588
4e3c3a0e-14ce-11ea-bce5-f49634744a41,0.0341006620863248
4e3c3a0f-14ce-11ea-bce5-f49634744a41,0.03298176060025294
4e3c3a10-14ce-11ea-bce5-f49634744a41,0.03230607965972737
4e3c3a11-14ce-11ea-bce5-f49634744a41,0.02994406555716296
4e3c3a12-14ce-11ea-bce5-f49634744a41,0.03069410208116667
4e3c3a13-14ce-11ea-bce5-f49634744a41,0.029428765240196428
4e3c3a14-14ce-11ea-bce5-f49634744a41,0.028700332494548383
4e3c3a15-14ce-11ea-bce5-f49634744a41,0.026038365046397977
4e3c3a16-14ce-11ea-bce5-f49634744a41,0.024086424560697525
4e3c3a17-14ce-11ea-bce5-f49634744a41,0.020595883156185442
4e3c3a18-14ce-11ea-bce5-f49634744a41,0.02397988164228445
4e3c3a19-14ce-11ea-bce5-f49634744a41,0.022731565385041556
4e3c3a1a-14ce-11ea-bce5-f49634744a41,0.030895356922541882
4e3c3a1b-14ce-11ea-bce5-f49634744a41,0.033902259957092944
4e3c3a1c-14ce-11ea-bce5-f49634744a41,0.040671882524835994
4e3c3a1d-14ce-11ea-bce5-f49634744a41,0.03870386604954791
4e3c3a1e-14ce-11ea-bce5-f49634744a41,0.022899776740046243
4e3c3a1f-14ce-11ea-bce5-f49634744a41,0.020128459762325704
4e3c3a20-14ce-11ea-bce5-f49634744a41,0.03367148327265751
4e3c3a21-14ce-11ea-bce5-f49634744a41,0.03381979022386904
4e3c3a22-14ce-11ea-bce5-f49634744a41,0.03404470709637557
4e3c3a23-14ce-11ea-bce5-f49634744a41,0.04037168652539481
4e3c3a24-14ce-11ea-bce5-f49634744a41,0.024219880444677648
4e3c3a25-14ce-11ea-bce5-f49634744a41,0.00861092530845401
4e3c3a26-14ce-11ea-bce5-f49634744a41,0.005501462515960086
4e3c3a27-14ce-11ea-bce5-f49634744a41,0.0043126044744220896
4e3c3a28-14ce-11ea-bce5-f49634744a41,0.0029186078200402685
4e3c3a29-14ce-11ea-bce5-f49634744a41,0.0029283097344883283
4e3c3a2a-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a2b-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a2c-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a2d-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a2e-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a2f-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a30-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a31-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a32-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a33-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a34-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a35-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a36-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a37-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a38-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a39-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a3a-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a3b-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a3c-14ce-11ea-bce5-f49634744a41,0.0
4e3c3a3d-14ce-11ea-bce5-f49634744a41,0.03203596172060372
4e3c3a3e-14ce-11ea-bce5-f49634744a41,0.03331426368800533
4e3c3a3f-14ce-11ea-bce5-f49634744a41,0.03416138960078956
4e3c3a40-14ce-11ea-bce5-f49634744a41,0.03420314456286276
4e3c3a41-14ce-11ea-bce5-f49634744a41,0.03534031265257177
4e3c3a42-14ce-11ea-bce5-f49634744a41,0.03599788232670478
